material,cor_material,codigo_barra,grupo,subgrupo,categoria_produto,path_completo,qtde_estoque
R0100930000,R43,62781,04 - ETIQUETAS,ETIQUETA BORDADA,RICHARDS,\\192.168.50.80\img_est_mp\Fotos_MP\0000062781.jpg,36.0
R0101020007,R40,58497,07 - EMBALAGEM,TAG,RICHARDS,\\192.168.50.80\img_est_mp\Fotos_MP\0000058497.jpg,25.0
R0100480204,R12,57684,05 - BOTOES,BOTOES MASSA,RICHARDS,\\192.168.50.80\img_est_mp\Fotos_MP\0000057684.jpg,444.0
R0100150174,R12,60541,05 - BOTOES,BOTOES MASSA,RICHARDS,\\192.168.50.80\img_est_mp\Fotos_MP\0000060541.jpg,617.0
R0096950005,R09,61594,06 - AVIAMENTOS (OUTROS),PLACA,RICHARDS,\\192.168.50.80\img_est_mp\Fotos_MP\0000061594.jpg,21.0
R0098070002,R01,63217,06 - AVIAMENTOS (OUTROS),FIVELA,RICHARDS,\\192.168.50.80\img_est_mp\Fotos_MP\0000063217.jpg,1099.0
R0100140173,R10,61562,05 - BOTOES,BOTOES MASSA,RICHARDS,\\192.168.50.80\img_est_mp\Fotos_MP\0000061562.jpg,293.0
R0099540132,R05,64840,05 - BOTOES,BOTOES MASSA,RICHARDS,\\192.168.50.80\img_est_mp\Fotos_MP\0000064840.jpg,781.0
R0099070006,R04,57907,06 - AVIAMENTOS (OUTROS),FITA,RICHARDS,\\192.168.50.80\img_est_mp\Fotos_MP\0000057907.jpg,1345.0
R0098040226,R09,57709,05 - BOTOES,BOTOES MASSA,RICHARDS,\\192.168.50.80\img_est_mp\Fotos_MP\0000057709.jpg,11395.0
R999422,R11,51709,06 - AVIAMENTOS (OUTROS),CADARÇO,RICHARDS,\\192.168.50.80\img_est_mp\Fotos_MP\0000051709.jpg,113.5
R483248,R11,48898,07 - EMBALAGEM,TAG,RICHARDS,\\192.168.50.80\img_est_mp\Fotos_MP\0000048898.jpg,736.0
R3281001,R11,48727,06 - AVIAMENTOS (OUTROS),CADARÇO,RICHARDS,\\192.168.50.80\img_est_mp\Fotos_MP\0000048727.jpg,130.0
011118,20,229881,05 - BOTOES,BOTOES MASSA,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000229881.jpg,73.0
011119,20,222741,05 - BOTOES,BOTOES MASSA,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000222741.jpg,250.0
06.37.6211,760,346536,06 - AVIAMENTOS (OUTROS),PASSANTE,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000346536.jpg,37.0
06.06.9083,29,341663,06 - AVIAMENTOS (OUTROS),PINGENTE,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000341663.jpg,462.0
06.05.9060,S-65,279468,06 - AVIAMENTOS (OUTROS),PUXADOR,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000279468.jpg,50.0
06.12.9087,S-60,295119,06 - AVIAMENTOS (OUTROS),ILHOS,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000295119.jpg,30.0
06.12.9082,S-26,288822,06 - AVIAMENTOS (OUTROS),ILHOS,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000288822.jpg,676.0
06.12.9082,S-60,288821,06 - AVIAMENTOS (OUTROS),ILHOS,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000288821.jpg,483.0
06.13.9342,S-60,295120,06 - AVIAMENTOS (OUTROS),APLIQUES,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000295120.jpg,30.0
06.10.9018,S-198,168590,06 - AVIAMENTOS (OUTROS),REGULADOR,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000168590.jpg,26.0
06.10.9040,S-60,295116,06 - AVIAMENTOS (OUTROS),REGULADOR,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000295116.jpg,96.0
06.14.9296,S-26,288608,06 - AVIAMENTOS (OUTROS),CADARÇO,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000288608.jpg,133.0
06.14.9298,S-60,288930,06 - AVIAMENTOS (OUTROS),CADARÇO,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000288930.jpg,131.0
06.14.9298,S-82,289732,06 - AVIAMENTOS (OUTROS),CADARÇO,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000289732.jpg,41.0
06.14.9324,S-01,301225,06 - AVIAMENTOS (OUTROS),CADARÇO,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000301225.jpg,130.0
06.14.9326,S-08,299955,06 - AVIAMENTOS (OUTROS),CADARÇO,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000299955.jpg,110.0
06.14.9352,03,331120,06 - AVIAMENTOS (OUTROS),CADARÇO,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000331120.jpg,355.0
06.17.9126,S-40,283644,06 - AVIAMENTOS (OUTROS),ELASTICO,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000283644.jpg,73.0
06.37.6012,S-788,166412,06 - AVIAMENTOS (OUTROS),PASSANTE,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000166412.jpg,48.0
06.37.6025,S-788,157639,06 - AVIAMENTOS (OUTROS),PASSANTE,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000157639.jpg,87.0
06.37.6149,S-29,157428,06 - AVIAMENTOS (OUTROS),PASSANTE,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000157428.jpg,15.0
05.01.0649,S-03,186261,05 - BOTOES,BOTOES MASSA,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000186261.jpg,4234.0
05.01.0744,S-50,292931,05 - BOTOES,BOTOES MASSA,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000292931.jpg,133.0
05.01.0745,S-02,292933,05 - BOTOES,BOTOES MASSA,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000292933.jpg,74.0
05.01.0745,S-12,292932,05 - BOTOES,BOTOES MASSA,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000292932.jpg,50.0
05.01.0392,S-288,182197,05 - BOTOES,BOTOES MASSA,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000182197.jpg,48.0
05.01.0342,S-843,184240,05 - BOTOES,BOTOES FORRADOS,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000184240.jpg,287.0
05.02.0224,S-432,176634,05 - BOTOES,BOTOES METAL CASEAR,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000176634.jpg,91.0
05.04.9126,S-27,298674,05 - BOTOES,BOTOES METAL PRESSAO,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000298674.jpg,247.0
05.04.9127,S-60,299162,05 - BOTOES,BOTOES METAL PRESSAO,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000299162.jpg,70.0
05.04.9128,S-26,299165,05 - BOTOES,BOTOES METAL PRESSAO,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000299165.jpg,70.0
05.04.9120,S-65,286785,05 - BOTOES,BOTOES METAL PRESSAO,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000286785.jpg,84.0
05.04.9066,S-288,179206,05 - BOTOES,BOTOES METAL PRESSAO,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000179206.jpg,203.0
06.01.0576,S-752,176468,06 - AVIAMENTOS (OUTROS),PONTEIRAS,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000176468.jpg,351.0
06.01.0587,S-571,173203,06 - AVIAMENTOS (OUTROS),PONTEIRAS,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000173203.jpg,13.0
06.01.0641,S-01,174626,06 - AVIAMENTOS (OUTROS),PONTEIRAS,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000174626.jpg,7.0
06.01.0641,S-60,177482,06 - AVIAMENTOS (OUTROS),PONTEIRAS,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000177482.jpg,0.0
06.01.0642,760,340882,06 - AVIAMENTOS (OUTROS),PONTEIRAS,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000340882.jpg,54.0
06.01.0615,S-502,179117,06 - AVIAMENTOS (OUTROS),PONTEIRAS,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000179117.jpg,100.0
06.01.0671,S-51,279434,06 - AVIAMENTOS (OUTROS),PONTEIRAS,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000279434.jpg,1.0
06.01.0672,29,171564,06 - AVIAMENTOS (OUTROS),PONTEIRAS,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000171564.jpg,227.0
06.01.0715,S-71,302970,06 - AVIAMENTOS (OUTROS),PONTEIRAS,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000302970.jpg,58.0
06.01.0559,S-019,175654,06 - AVIAMENTOS (OUTROS),PONTEIRAS,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000175654.jpg,20.0
06.01.0559,S-541,174022,06 - AVIAMENTOS (OUTROS),PONTEIRAS,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000174022.jpg,1232.0
06.01.0561,S-198,174226,06 - AVIAMENTOS (OUTROS),PONTEIRAS,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000174226.jpg,161.0
06.01.0552,S-752,179530,06 - AVIAMENTOS (OUTROS),PONTEIRAS,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000179530.jpg,0.0
06.01.0546,S-578,175247,06 - AVIAMENTOS (OUTROS),PONTEIRAS,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000175247.jpg,0.0
06.01.0547,S-035,173819,06 - AVIAMENTOS (OUTROS),PONTEIRAS,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000173819.jpg,38.0
06.01.0547,S-543,176471,06 - AVIAMENTOS (OUTROS),PONTEIRAS,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000176471.jpg,167.0
06.01.0547,S-556,172187,06 - AVIAMENTOS (OUTROS),PONTEIRAS,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000172187.jpg,84.0
06.01.0538,S-431,179735,06 - AVIAMENTOS (OUTROS),PONTEIRAS,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000179735.jpg,32.0
06.01.0531,S-543,177288,06 - AVIAMENTOS (OUTROS),PONTEIRAS,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000177288.jpg,72.0
06.01.0531,S-544,180144,06 - AVIAMENTOS (OUTROS),PONTEIRAS,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000180144.jpg,116.0
06.01.0502,S-502,180962,06 - AVIAMENTOS (OUTROS),PONTEIRAS,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000180962.jpg,147.0
06.01.0521,S-666,179125,06 - AVIAMENTOS (OUTROS),PONTEIRAS,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000179125.jpg,0.0
06.01.0498,S-288,179330,06 - AVIAMENTOS (OUTROS),PONTEIRAS,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000179330.jpg,11.0
06.01.0735,571,339995,06 - AVIAMENTOS (OUTROS),PONTEIRAS,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000339995.jpg,1.0
06.01.0736,10,340886,06 - AVIAMENTOS (OUTROS),PONTEIRAS,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000340886.jpg,140.0
06.01.0738,760,340930,06 - AVIAMENTOS (OUTROS),PONTEIRAS,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000340930.jpg,11.0
06.01.0725,29,309618,06 - AVIAMENTOS (OUTROS),PONTEIRAS,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000309618.jpg,18.0
06.01.0720,S-16,305727,06 - AVIAMENTOS (OUTROS),PONTEIRAS,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000305727.jpg,0.0
06.01.0720,S-30,305728,06 - AVIAMENTOS (OUTROS),PONTEIRAS,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000305728.jpg,79.0
04.02.0875,S-432,202093,04 - ETIQUETAS,ETIQUETA BORDADA,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000202093.jpg,50.0
04.02.0876,S-432,201073,04 - ETIQUETAS,ETIQUETA BORDADA,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000201073.jpg,25.0
04.02.0690,S-270,206592,04 - ETIQUETAS,ETIQUETA BORDADA,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000206592.jpg,0.0
04.02.0690,S-45,205776,04 - ETIQUETAS,ETIQUETA BORDADA,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000205776.jpg,359.0
04.02.1298,S-26,297448,04 - ETIQUETAS,ETIQUETA BORDADA,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000297448.jpg,505.0
04.02.1292,S-26,296483,04 - ETIQUETAS,ETIQUETA BORDADA,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000296483.jpg,62.0
04.02.1280,S-12,295431,04 - ETIQUETAS,ETIQUETA ESTAMPADA,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000295431.jpg,63.0
04.02.1285,S-03,296174,04 - ETIQUETAS,ETIQUETA BORDADA,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000296174.jpg,232.0
04.02.1124,S-26,280193,04 - ETIQUETAS,ETIQUETA BORDADA,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000280193.jpg,1560.0
04.02.1116,S-03,278355,04 - ETIQUETAS,ETIQUETA BORDADA,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000278355.jpg,0.0
04.02.1117,S-03,278356,04 - ETIQUETAS,ETIQUETA BORDADA,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000278356.jpg,74.0
04.02.1488,S-26,327508,04 - ETIQUETAS,ETIQUETA BORDADA,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000327508.jpg,646.0
04.01.0232,S-03,295830,04 - ETIQUETAS,ETIQUETA ESTAMPADA,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000295830.jpg,120.0
04.05.1966,S-26,280752,04 - ETIQUETAS,ETIQUETA DE TAMANHO,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000280752.jpg,513.0
04.05.1967,S-26,280753,04 - ETIQUETAS,ETIQUETA DE TAMANHO,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000280753.jpg,40.0
04.06.9616,S-26,296332,04 - ETIQUETAS,ETIQUETA PATCH,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000296332.jpg,170.0
04.06.9617,S-26,296333,04 - ETIQUETAS,ETIQUETA PATCH,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000296333.jpg,540.0
04.06.9613,S-09,295467,04 - ETIQUETAS,ETIQUETA PATCH,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000295467.jpg,1203.0
04.06.9614,S-08,295698,04 - ETIQUETAS,ETIQUETA PATCH,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000295698.jpg,79.0
3333305,198,128540,05 - BOTOES,BOTOES METAL FLEXIVEL,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000128540.jpg,55.0
3333280,481,135273,05 - BOTOES,BOTOES DE MADREPEROLA,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000135273.jpg,56.0
3333249,281,127728,05 - BOTOES,BOTOES DE MADREPEROLA,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000127728.jpg,274.0
3333225.UN,01,135074,05 - BOTOES,BOTOES DE MADREPEROLA,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000135074.jpg,30.0
3333225.UN,10,129974,05 - BOTOES,BOTOES DE MADREPEROLA,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000129974.jpg,39.0
3333292,100,133437,05 - BOTOES,BOTOES DE MADREPEROLA,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000133437.jpg,120.0
3333292,138,133233,05 - BOTOES,BOTOES DE MADREPEROLA,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000133233.jpg,42.0
3333271,281,135070,05 - BOTOES,BOTOES DE MADREPEROLA,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000135070.jpg,183.0
3333081.UN,278,132836,05 - BOTOES,BOTOES METAL FIXO,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000132836.jpg,98.0
3333030.UN,277,128558,05 - BOTOES,BOTOES MASSA,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000128558.jpg,156.0
3333030.UN,70,135289,05 - BOTOES,BOTOES MASSA,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000135289.jpg,52.0
3333030.UN,82,135085,05 - BOTOES,BOTOES MASSA,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000135085.jpg,0.0
2929592,198,136388,06 - AVIAMENTOS (OUTROS),PASSANTE,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000136388.jpg,145.0
2929570,666,133534,06 - AVIAMENTOS (OUTROS),PONTEIRAS,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000133534.jpg,50.0
2626260,455,133385,06 - AVIAMENTOS (OUTROS),FIVELA,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000133385.jpg,2.0
2626268,198,132364,06 - AVIAMENTOS (OUTROS),FIVELA,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000132364.jpg,2.0
2929529,433,132924,06 - AVIAMENTOS (OUTROS),PONTEIRAS,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000132924.jpg,20.0
2929415,60,136399,06 - AVIAMENTOS (OUTROS),PONTEIRAS,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000136399.jpg,60.0
5252182.G,221,120633,04 - ETIQUETAS,ETIQUETA DE TAMANHO,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000120633.jpg,65.0
S3333081.UN,S278,36806,05 - BOTOES,BOTOES METAL FIXO,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000036806.jpg,10.0
S3333272,S-24,42303,05 - BOTOES,BOTOES DE MADREPEROLA,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000042303.jpg,50.0
S3333272,S205,39855,05 - BOTOES,BOTOES DE MADREPEROLA,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000039855.jpg,120.0
S3333246.18,S277,53322,05 - BOTOES,BOTOES MASSA,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000053322.jpg,95.0
S3333246.18,S393,38430,05 - BOTOES,BOTOES MASSA,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000038430.jpg,150.0
S3333240,S198,42306,05 - BOTOES,BOTOES METAL PRESSAO,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000042306.jpg,39.0
S3333220.UN,S01,36802,05 - BOTOES,BOTOES MASSA,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000036802.jpg,118.0
S3333220.UN,S10,37414,05 - BOTOES,BOTOES MASSA,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000037414.jpg,14.0
S3333220.UN,S37,39658,05 - BOTOES,BOTOES MASSA,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000039658.jpg,4004.0
S3333221.UN,S10,42105,05 - BOTOES,BOTOES DE MADREPEROLA,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000042105.jpg,130.0
S3333221.UN,S288,42513,05 - BOTOES,BOTOES DE MADREPEROLA,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000042513.jpg,12.0
S3232031.11,S277,37428,06 - AVIAMENTOS (OUTROS),BARBATANA,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000037428.jpg,47.0
S3131185,S450,37431,06 - AVIAMENTOS (OUTROS),PILOTO AVIOS - NAO USAR,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000037431.jpg,201.0
S3333278,S471,39651,05 - BOTOES,BOTOES MASSA,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000039651.jpg,299.0
S3333276,S607,38427,05 - BOTOES,BOTOES MASSA,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000038427.jpg,25.0
S2121028,S277,46802,06 - AVIAMENTOS (OUTROS),ELASTICO,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000046802.jpg,261.0
S2121095,S277,45976,06 - AVIAMENTOS (OUTROS),ELASTICO,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000045976.jpg,325.0
S2626264,S281,46524,06 - AVIAMENTOS (OUTROS),PILOTO AVIOS - NAO USAR,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000046524.jpg,50.0
S1919219,S477,44362,04 - ETIQUETAS,ETIQUETA BORDADA,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000044362.jpg,50.0
S2626179,S198,46735,06 - AVIAMENTOS (OUTROS),FECHO,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000046735.jpg,12.0
S2626038,S193,44313,06 - AVIAMENTOS (OUTROS),GANCHO,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000044313.jpg,21.0
S2929553,S700,34231,05 - BOTOES,BOTOES METAL FLEXIVEL,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000034231.jpg,3.0
S2929564,S281,43001,06 - AVIAMENTOS (OUTROS),PONTEIRAS,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000043001.jpg,0.0
S2929565,S288,42389,06 - AVIAMENTOS (OUTROS),PINGENTE,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000042389.jpg,200.0
S2929535,S198,43411,06 - AVIAMENTOS (OUTROS),PLACA,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000043411.jpg,19.0
S2929523,S281,39944,06 - AVIAMENTOS (OUTROS),PONTEIRAS,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000039944.jpg,18.0
S2929509,S277,36273,06 - AVIAMENTOS (OUTROS),PONTEIRAS,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000036273.jpg,40.0
S2929485,29,325582,06 - AVIAMENTOS (OUTROS),ILHOS,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000325582.jpg,586.0
S2929411,S-607,42604,06 - AVIAMENTOS (OUTROS),PONTEIRAS,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000042604.jpg,114.0
S2929370,S278,37509,06 - AVIAMENTOS (OUTROS),PONTEIRAS,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000037509.jpg,277.0
S2929390,S-576,42198,06 - AVIAMENTOS (OUTROS),PONTEIRAS,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000042198.jpg,47.0
S2929380,S-092,42812,06 - AVIAMENTOS (OUTROS),PONTEIRAS,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000042812.jpg,0.0
S2929380,S-571,42608,06 - AVIAMENTOS (OUTROS),PONTEIRAS,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000042608.jpg,1.0
S2929380,S132,36896,06 - AVIAMENTOS (OUTROS),PONTEIRAS,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000036896.jpg,30.0
S2929380,S483,43423,06 - AVIAMENTOS (OUTROS),PONTEIRAS,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000043423.jpg,365.0
S2929360,S456,34246,06 - AVIAMENTOS (OUTROS),ILHOS,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000034246.jpg,35.0
S2929360,S620,35878,06 - AVIAMENTOS (OUTROS),ILHOS,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000035878.jpg,72.0
S5656147,S100,29668,07 - EMBALAGEM,PAPEL,SALINAS,\\192.168.50.80\img_est_mp\Fotos_MP\0000029668.jpg,113.0
04.02.1004,V-01,206575,04 - ETIQUETAS,ETIQUETA BORDADA,VR,\\192.168.50.80\img_est_mp\Fotos_MP\0000206575.jpg,500.0
04.02.1010,V-12,202087,04 - ETIQUETAS,ETIQUETA BORDADA,VR,\\192.168.50.80\img_est_mp\Fotos_MP\0000202087.jpg,104.0
04.02.1011,V-12,207391,04 - ETIQUETAS,ETIQUETA BORDADA,VR,\\192.168.50.80\img_est_mp\Fotos_MP\0000207391.jpg,38.0
04.02.1017,V-01,205146,04 - ETIQUETAS,ETIQUETA BORDADA,VR,\\192.168.50.80\img_est_mp\Fotos_MP\0000205146.jpg,72.0
04.02.0903,V-0598,208619,04 - ETIQUETAS,ETIQUETA BORDADA,VR,\\192.168.50.80\img_est_mp\Fotos_MP\0000208619.jpg,500.0
04.02.0906,V-0598,208007,04 - ETIQUETAS,ETIQUETA BORDADA,VR,\\192.168.50.80\img_est_mp\Fotos_MP\0000208007.jpg,347.0
04.02.0907,V-0598,205151,04 - ETIQUETAS,ETIQUETA BORDADA,VR,\\192.168.50.80\img_est_mp\Fotos_MP\0000205151.jpg,146.0
04.02.0908,V-0598,203519,04 - ETIQUETAS,ETIQUETA BORDADA,VR,\\192.168.50.80\img_est_mp\Fotos_MP\0000203519.jpg,450.0
04.02.0909,V-0598,201275,04 - ETIQUETAS,ETIQUETA BORDADA,VR,\\192.168.50.80\img_est_mp\Fotos_MP\0000201275.jpg,276.0
04.02.0910,V-0987,201479,04 - ETIQUETAS,ETIQUETA BORDADA,VR,\\192.168.50.80\img_est_mp\Fotos_MP\0000201479.jpg,289.0
04.02.0911,V-0533,200051,04 - ETIQUETAS,ETIQUETA BORDADA,VR,\\192.168.50.80\img_est_mp\Fotos_MP\0000200051.jpg,266.0
04.02.0912,V-0533,214943,04 - ETIQUETAS,ETIQUETA BORDADA,VR,\\192.168.50.80\img_est_mp\Fotos_MP\0000214943.jpg,45.0
04.02.0939,V-12,200050,04 - ETIQUETAS,ETIQUETA BORDADA,VR,\\192.168.50.80\img_est_mp\Fotos_MP\0000200050.jpg,149.0
04.02.0940,V-03,214942,04 - ETIQUETAS,ETIQUETA BORDADA,VR,\\192.168.50.80\img_est_mp\Fotos_MP\0000214942.jpg,505.0
04.02.0940,V-12,199846,04 - ETIQUETAS,ETIQUETA BORDADA,VR,\\192.168.50.80\img_est_mp\Fotos_MP\0000199846.jpg,429.0
04.02.1020,V-12,199842,04 - ETIQUETAS,ETIQUETA BORDADA,VR,\\192.168.50.80\img_est_mp\Fotos_MP\0000199842.jpg,888.0
04.02.1100,V-01,202082,04 - ETIQUETAS,ETIQUETA BORDADA,VR,\\192.168.50.80\img_est_mp\Fotos_MP\0000202082.jpg,6416.0
04.02.1101,V-01,201062,04 - ETIQUETAS,ETIQUETA BORDADA,VR,\\192.168.50.80\img_est_mp\Fotos_MP\0000201062.jpg,114.0
04.02.1088,V-08,205142,04 - ETIQUETAS,ETIQUETA BORDADA,VR,\\192.168.50.80\img_est_mp\Fotos_MP\0000205142.jpg,152.0
04.02.1089,V-08,203510,04 - ETIQUETAS,ETIQUETA BORDADA,VR,\\192.168.50.80\img_est_mp\Fotos_MP\0000203510.jpg,700.0
